movie_seq,review_seq,star_score,document,label
40,49,10,재밌어요 새로운 내용이네요,1
40,50,10,쓰레기장에 떨어진 내 어렸을때 기억들 나의 빙봉이 보고싶다,1
41,0,10,아들을살릴려는 아버지의그마음에 감동을받았다 정말좋은영화이다,1
41,1,10,죽기전에 꼭 봐야할 영화,1
41,2,10,내 인생에 이런 멋진 영화를 볼수 있어서 정말 영광이었다,1
41,3,10,의사장교 친구를 만나 나갈수 있다는 희망을 가졌지만 막상 얘기해보니 수수께끼얘기를 해서 좌절하는 장면이 참 인상깊었습니다,1
41,4,10,나의 영화인생 원탑 최고의 영화 마지막 독일군에 끌려가면서도 아들을 향해 윙크하고 양팔을 힘차게 휘저으며 걸어가든 그의 눈빛은 잊기 힘들다,1
41,5,10,아무리 가혹하더라도 아들에게는 게임이라는 아버지 귀도혹시 자신도 이 한순간에 뒤바뀐 현실이 게임이었다면 이라는 생각을 했었을까요,1
41,6,10,점이 안 아까운 영화 볼 때마다 아름다워서 눈물이 난다ㅜ,1
41,7,10,한 남자는 죽어도 아버지는 영원하다,1
41,8,10,영화 평론가들은 왜이렇게 점수를 짜게 주는지 모르겠네낮게주면 자기가 대단한 평론가라도 된줄아나,1
41,9,10,나에게 일부러 거짓말을 하던 아버지가 생각납니다 컨테이너박스에 살던 시절 그 날따라 밤 늦게 돌아온 아버지께 철없이 돈 많이 벌었냐고 물었습니다 아버지가 웃으면서 억을 벌었다고 하던것이 생각이 납니다 나는,1
41,10,10,점이상은 없나요 이건 보석이다 진짜,1
41,11,10,영화내용말고 네이버영화에 적혀있는 줄거리 뒷부분에 탈출을 시도하려는 귀도는 이아니라 아내를 찾으려던 귀도는 으로 수정해주세요,1
41,12,10,정말 감동적끌려가는순간까지 아들을 생각해 우스꽝스럽게 걸어가던장면이 참 ,1
41,13,10,남편과 아들이 위험한 곳으로 잡혀가는걸 보고 자신도 가겠다고한 도라의 절개와 부인과 아들을 끔직이 아끼는 귀도의 모습에서 감동이 느껴진다 무릇 여자라면 귀도같은 남자를 남자라면 도라같은 여자를 바랄 것이다,1
41,14,10,시종일관 웃는 귀도가 시체산을 보고 짓던 경직된 표정과 그 끔찍한 장면을 보고는 뒤로 달려가지 않고 천천히 물러나는걸 보면서 혹시나 아들이 깨어서 저 장면을 보지 않을까하고 걱정하는 건 아닐까 하는 생각이 들었다,1
41,15,10,초등학교땐 아버지의 사랑에 감동받았고 성인이 돼서 보니 우리역사와 닮아 있어서 슬펐다 더 마이들면 무슨 감동이 찾아올려나 나이마다 다른 감동을 선서하는 명작이다,1
41,16,10,수용소에 울려퍼지는 안녕하세요 공주님 장면은 다시봐도 눈물이 올라왔다 ㅠㅜ,1
41,17,10,귀도의 인생은 아름다움,1
41,18,10,힘들게 노동하고와서 아들앞에서는 애써 밝은모습보였을때 눈물터짐 너무 감동적인 영화,1
41,19,10,초반엔 이렇게 유치한게무슨 명작인가싶엇는데 그래도 지루하진않앗어요 그러더니 아할말을 잃게만드는군요 ㅠㅠ차대전 역사를 이렇게 해학적으로 풀어낼수있다니 정말 천재는 천재인가봐요 ㅠㅠ마지막장면이 너무너무 마음아프네,1
41,20,10,탱크를 끌고 조슈아 앞에 나타난 사람이 귀도이길 바랬다 어쩌면 먼 곳에 가서도 조슈아의 게임이 행복으로 끝나기를 바라는 귀도의 간절한 주문이 조슈아의 눈앞으로 탱크를 이끌었을지도 모르겠다 귀도만이 할 수 있는 특,1
41,21,10,희극적 케릭터는 살짝 현실감 떨어지는 익살스러운 극전개와 우연을 납득케 하고 암울한 현실은 이와 대조가 되어 더 증폭된다 죽음을 총성 몇 발로 간결히 처리한 것 마지막 장면에서 아버지의 부재와 희생이 자연 떠올,1
41,22,9,점들은 정신상태가 미숙한건가,1
41,23,10,전쟁의 아픔을 해학적으로 표현한 슬프지만 시종일관 미소가 띄워지는 영화였다,1
41,24,10,자식에 대한 사랑을 정말 아름답게 잘 표현했다 매우 아름다운 영화이다,1
41,25,10,영화끝에 분명 주인공들은 진짜 해맑게 웃고있지만 보는 나는 하염없이 눈물이나는 영화는 이영화가 처음이자 마지막일거같다 도더전에 ㅤㅂㅘㅅ지만 내인생 최고의 영화중 하나이다,1
41,26,10,인생 영화죠 아버지로 인해 비참했던 그 시간들은 아이에게는 행복햇던 시간들로 그려ㅤㅈㅕㅅ죠 너무 아름다우면서 슬픈 영화 예여 ,1
41,27,10,웃을 수 있었다 그러기에 더욱 슬펐다,1
41,28,10,조슈아의 게임이 해피엔딩을 맞아서 참 다행이라는 생각을 했다 영화 속 인물이라지만 귀도는 참 대단한 사람이다 인생은 아름다워라는 제목이 모순적으로 느껴지면서도 이 참혹한 현실 속에서도 꿈을 꿀 수 있다는 점에,1
41,29,10,오리가 틀림없는데시대 상황에 대한 풍자와 눈물의 부성애를 녹여낸 세기의 걸작,1
41,30,10,주인공은 웃는데 나는 눈물이 나는 이상한 영화 ㅠㅠ,1
41,31,10,왜 명작인지 알 수 있었던 영화,1
41,32,10,천재감독그 저 이말밖에안나온다,1
41,33,10,너무 좋다 아름답다 죽기전에 이런 영화를 볼수있엇다는 것에 감사한다,1
41,34,10,이걸두고 걸작이라고 하는거다,1
41,35,10,나도 귀도같은 부모가 될 수 있을까 정말 멋진 이야기다,1
41,36,10,하늘이 내린 역경에 굴복하지 않고 아들과 자기 자신을 위해 불굴의 의지로 드라마틱한 기지를 발휘하여 행복을 지켜나가려했던 주인공의 희생정신에서 나의 삶은 과연어떠한지 지금 나는 행복하게 살고있는지 다시한번 진,1
41,37,10,지금 이걸 봐야되나말아야되나 생각중이라면 꼭 봐라,1
41,38,9,부성애에 많이 울었습니다 부모님 생각나는 영화네요 그리고 전쟁의 비참함 인간의 죄성을 드려다볼수 있는 영화예요,1
41,39,10,정말 내인생에서 본 영화중 최고였다이 영화의 견줄만한 영화도 많지는 않을것이다,1
41,40,10,마음약한 분들은 보지말기마지막 아버지의 우수꽝스런 걸음씬을 떠올릴 때마다 가슴이 찢어질것 같음,1
41,41,10,눈물을흘릴수밖에없는 명작영화,1
41,42,10,당신이 아직 이 영화를 보지않았다면 살아야 할 이유가 하나 더 있는 것입니다,1
41,43,10,년 월 가족보다 먼저 미국 뉴욕으로 출발했는데 타향에서 세식구가 앞으로 어떻게 살아가야 하나 걱정속에 기내 상영한 인생은 아름다워를 보고 아들에게 부끄럽지 않은 아버지가 되겠다,1
41,44,10,이 영화를본지 년이 넘었지만 아빠가 죽기직전 아이를 속이기위해 웃으면서 가던거 아직도 가슴이 뭉클합니다,1
41,45,10,처음부터 끝까지 덤덤하고 유쾌하게 끌어가지만 그 어느 영화보다 울림이 있는 것 같다 정말 멋진 영화,1
41,46,8,연극같은 영화 수용소의 아픔을 이런식으로 표현할 수 있다는 것이 새로웠다,1
41,47,9,절망속에서도 가느다란 희망을 기다린다삶은 무겁고 버겁지만 그래서 더욱 빛난다,1
41,48,10,오 위대한 아버지,1
41,49,9,웃다울다가슴먹먹해지면서마음따뜻해지는영화,1
41,50,10,진짜 죽기전에 봐야할 영화이다 아버지의 마음을 볼 수 있고 어머니의 마음을 볼 수 있다,1
42,0,10,이런게 영화구나,1
42,1,10,다시봐도 역시 좋은 영화영화관에서 보는 맛이 있어요스토리가 좀 어렵긴해도 멋진 영화입니다,1
42,2,10,영화관에서 본 걸 자랑이라고 말할 수 있는 명작,1
42,3,10,영화관에서 못 본 게 한 이였는데재개봉 해주셔서 감사합니다ㅠㅠ,1
42,4,10,개봉한지 년이 지난 작품인데도 불구하고지금봐도 전혀 어색하거나 그런거 없이 완벽한작품이였고 영화를 만든 감독의 아이디어가 정말 대단하다는 생각밖에 안들었음 영화를 본 이후에도 개인적으로 계속해서 여운이 남네요 영,1
42,5,10,말이 필요없는 인생영화 이 시대에 태어난 게 감사한 몇 안되는 이유 중 하나입니다 그런데 한글자막은ㅋㅋㅋ 영어 웬만큼 되면 걍 번역 자막 안 보는 걸 추천,1
42,6,10,년 전 내 인생은 인셉션을 보기 전과 후로 나뉘었다,1
42,7,10,영화관에서 본 걸 다행이라고 느껴지게 하는 몇 안되는 영화 중 하나 유명세에 반해 처음 보았지만 보는 내내 숨도 못 쉴 정도로 빠져들게 되었고 다 끝난 후에야 숨을 몰아쉬면서 감탄하게 되었습니다,1
42,8,10,지금 봐도 놀랍고 재밌는 작품,1
42,9,8,유일하게 안 지루한 액션 조래빗의 세상에서 젤 긴 분은 얼마나 뿌듯할까 싶음 심지어 싸이토에게까지 다정한 톰하디와 집착광공 멜 ㅠ 몇 번이고 보았던 영화를 년이 지나서 영화관에서 처음 볼 수 잇던 건 정말 ,1
42,10,10,미래에도 영화관이 있어야 하는 이유  이거 재개봉 볼려고 ㄹㅇ ㅋㅋ,1
42,11,10,명작이 왜 명작인지 알수있었다년전 영화를 재개봉 한대서 이제야 봤는데영화 경험을 년정도 손해보고 살았구나 싶다 ㅋㅋ,1
42,12,10,년전에도 지금도 그리고 미래에도 길이남을 수작 길이남을 상상력,1
42,13,10,어쩌면 지금도 꿈 속이 아닐까 생각하게 되는 영화 그런 것까지 다 예측하고 감독은 우리를 꿈에서 깨운다,1
42,14,10,어떻게 번째 보는데도 매번 새로운게 보이냐 진짜 명작인듯,1
42,15,10,아 배운변태 놀란 엘리베이터 무중력 씬은 무조건 큰 스크린으로 봐야함 그리고 한스짐머  하드캐리 인정,1
42,16,10,미친 영화다 이건 진짜 미친 영화야,1
42,17,10,영화 수준이 미쳤어요,1
42,18,10,이영화는 레전드임 두번보고 세번봐도 좋은 영화,1
42,19,10,아무래도 인셉션이 내 인생 영화라는 하나의 생각이 무의식 밑바닥에 인셉션된 것 같다 이 생각을 절대 추출당하지 않을 거다,1
42,20,10,감독의 천재성에 놀라고 갑니다,1
42,21,10,꿈 속의 꿈 현실 속의 현실 아름답고 경이롭고 소름돋는다 최고의 명작,1
42,22,10,드디어 영화관에서 봤ㄷㅏ,1
42,23,10,역시 다시봐도 연출적인 부분에 감탄하고 가는 영화에요,1
42,24,10,재개봉하길래 봤는데 역시 기억만큼 재밌네요,1
42,25,8,극장가서 보고싶어서 극장가서 보고옴영광스러웠음,1
42,26,8,매번중간에 자버렸는데 이번엔 영화관에서 기를쓰고 끝까지봄 꿈을꾼건지 영화를본건지감독의 꿈속에 들어갔다 나온 기분,1
42,27,10,초반부 꾸벅꾸벅 졸던 내친구도 언제 깨어났는지 후반부에선 어어 하다가 마지막엔 어 함,1
42,28,10,다시봐도 좋다꼭봐라 두번봐라,1
42,29,9,놀란인생에서 이거보다 좋은작품은 안나온다,1
42,30,8,다시봐도 어렵긴 마찬가지다,1
42,31,10,이해가 안돼도 꿀잼인 놀란 작품,1
42,32,10,진짜 내 인생영화 탑안에 든다 ㄹㅇ 친구도 보고 혼란스러워함 ㅋㅋㅋ,1
42,33,10,크리스토퍼 놀란감독 최고의 작품인거 같습니다지인들이 꼭봐야하는 작품이라 해서 처음 접했는데 영화의 마지막 부분에서 소름이 돋았습니다아무래도 오늘은 쉽게 잠들 수 없을수 없겠네요,1
42,34,10,크리스토퍼 놀란 최고명작,1
42,35,9,서울에서만 재개봉할 줄 알았는데 상영관 많아서 좋음,1
42,36,10,최고의 영화 안 본 사람은 꼭 봐야됨,1
42,37,10,퇴근하고 볼까 말까를 정말 고민했고 그동안 인셉션을 단 한 번도 보지 않았던 날들을 후회하게 된 영화 오늘이라도 봐서 정말 재밌었고 결말까지 완벽했던 영화 재개봉 극장에서 못 보신 분들은 정말 꼭 보셨으면 좋겠,1
42,38,10,년전 극장에서 봤을때 느꼈던 그때 그 감동,1
42,39,10,유명한데는 다 이유가 있다,1
42,40,10,내 마음대로 창조할 수 있는 세상이라면거기서 쉽게 벗어나긴 힘들거다좀 더 달콤한 현실이 내 눈 앞에 있는데그게 꿈인지 아닌지 중요해지지 않는 순간들이 매분 매 초마다 올텐데어쨌든 또 다른 현실을 꿈 꿔볼 수 있,1
42,41,10,사실 스토리 이해를 완벽히 하면서 봤다고는 못하겠지만 확실한건 스토리를 다 이해 못하고 봐도 너무나 재밌는 영화,1
42,42,10,미친 영화 점만점에 점,1
42,43,10,영화관에서 재개봉해줘서 고마워요,1
42,44,10,명작중의 명작입니다 재개봉해서 다시 상영관에서 볼 수 있어 행복합니다,1
42,45,10,역시 크리스토퍼놀란의 작품은 대단하다 번째 보는데도 시간가는줄몰랐고 몰입감에빠져 흥미진진하게 봤다 코로나사태인데도 사람이 꽤 있었다 특히 마지막하이라이트가 지나가고 마지막분은 평생기억에 남을 것이다,1
42,46,10,년에 봐도 세련되었음,1
42,47,10,꿈속에서 영원히 인셉션 영화만 보고 싶다,1
42,48,9,역시란 말밖에 안나온다 재개봉할만한 이유가 충분하다 년뒤에 재개봉해도 다시 볼듯,1
42,49,9,분 동안 집중할 수 밖에 없는 영화또 봐도 어렵다,1
42,50,9,다시봐도 놀라운 전개와 압도감,1
43,0,10,인셉션은 대단하다 느꼈는데 인터스텔라는 경이롭다고 느껴진다,1
43,1,10,결론만 말하자면 대박이다 더이상 어떤단어로 칭찬해야하는지도모르겠다약 시간의 긴러닝타임이지만 시간가는줄도 모르고봤고 모든상황이 다 연결되어있는 아주 짜임새있는 영화다내가 살면서 이런명작을 몇번을 더 볼수있을지 ,1
43,2,10,우주인 인성검사의 중요성을 절실히 느낌,1
43,3,10,이 영화를 보고 번 놀랐다아니 사람이 어떻게 이런걸 생각해 낼 수가 있지아니 그걸 어떻게 이렇게 가시적으로 표현해 낼 수가 있지,1
43,4,10,마지막 분은 입벌리면서 보게됨,1
43,5,10,인셉션이 인간 내면세계의 끝을 보여주었다면인터스텔라는 우주의 끝을 보여주었다,1
43,6,10,왜점밖에 없는거냐 네이버 이놈아,1
43,7,10,놀란이 자기 자신에게 바치고도 놀란 최고의 선물,1
43,8,10,기대를 하고 보기시작했지만 기대는 져버리고 다른 어딘가의 큰 그림으로 기대 할수없는 상상력을 보여주었고 큰 무언가를 생각하게하였다 ,1
43,9,10,소름 소름ㅠㅠ내 머리가 좀더 좋았더라면 더 재밌을텐데 공부좀하고 한번 더 보러가야겠음,1
43,10,9,극장안은 만석이지만 무척 조용했다,1
43,11,10,내가 이 영화를 뭐라고 표현할 수가 없다말 하자면 건방지기 까지 해보인다 내가,1
